"","asin","rating","verified","body","helpfulVotes","brand"
"3329","B07T7MM64L",4,"false","i've been following this line of smarthphones for a while as i'm a big BIG xiaomi fan and was considering buying this model but noticed something i think people should be aware about, the CPU of the ""Xiaomi Mi9t"" is SD730 (ie as in the description) its NOT SD855 as in the pictures. the SD855 model is called ""Mi9t Pro"". both phones are excellent i'm considering buying them for both me and my wife, MIUI is an excellent fork of android with constant update/support even for older models.",NA,"Xiaomi"
"3330","B07T7MM64L",5,"true","Good phone",NA,"Xiaomi"
"3331","B07T7MM64L",1,"true","I got this phone little over a month and the screen started acting up. From time to time, the screen would move by it self behaves like someone touch the screen. I did a manufacture reset and the issue still occurs.",4,"Xiaomi"
"3332","B07T7MM64L",5,"true","Accuracy of the fingerprint reader is poor. Camera quality is good for the value.",NA,"Xiaomi"
"3333","B07T7MM64L",5,"true","Great value for money",NA,"Xiaomi"
"3334","B07T7MM64L",4,"true","Funciona muy bien y llegó de acuerdo a lo ofrecido",NA,"Xiaomi"
"3335","B07T7MM64L",3,"true","This phone is a beast. I don't really like miui so I installed Nova launcher & it was buttery smooth. The Mi 9t is a great value for the price it's flagship specs was what attracted me to it. BEWARE! the most important T-Mobile antenna band (12) is missing on this phone. I noticed I was receiving texts late & missing calls daily so I unfortunately had to buy a Galaxy s10. My son wanted a gaming phone so I gave him the Mi 9t & he loves it.",1,"Xiaomi"
"3336","B07T7MM64L",4,"true","Buen producto.",NA,"Xiaomi"
"3337","B07T7MM64L",5,"false","Honestly an amazing phone. I've been using it for about a week now on T mobile. The phone is very snappy, battery life is out of this world and photo and video quality is great as well. Miui took a bit to get used to but honestly it's not bad at all. Also the reception is fairly decent it works quite well with T mobile but of course as an international phone you won't have as good a reception as say an S10 for example. If I were to change one thing about this phone it'd be to add SD card support but that's all.",2,"Xiaomi"
"3338","B07T7MM64L",5,"true","Great",NA,"Xiaomi"
"3339","B07T7MM64L",5,"true","Fast, Good quality product",NA,"Xiaomi"
"3340","B07T7MM64L",2,"true","This would be an amazing value if it were not for the miserable software. I experienced many problems getting photos to back up to Google Photo and it was inconsistent in reliability. The phone does not work with Android Auto in any of my cars. I had many problems making the mobile hotspot work with other devices (though I cannot prove whether this is caused by the phone or another device). Despite the fantastic camera and excellent build quality, I cannot allow myself to be frustrated by the software performance.",2,"Xiaomi"
"3341","B07T7MM64L",5,"true","Wish it had expandable storage, but everything on this phone is amazing. The 48mp camera takes some getting used to how to use, (definitely not for low light);but other than that it's amazing.",NA,"Xiaomi"
"3342","B07T7MM64L",5,"true","I like it",NA,"Xiaomi"
"3343","B07T7MM64L",5,"true","Very good smartphone. It has a very good software.",NA,"Xiaomi"
"3344","B07T7MM64L",5,"true","buen celular",NA,"Xiaomi"
"3345","B07T7MM64L",4,"true","Nice",NA,"Xiaomi"
"3346","B07T7MM64L",5,"true","Great phone for the money. Strong battery power and performance",NA,"Xiaomi"
"3347","B07T7MM64L",5,"true","So far so good",NA,"Xiaomi"
"3348","B07T7MM64L",5,"true","Entrega muy rápida. Excelente teléfono. La batería dura mucho, y la cámara tiene una definición excelente",NA,"Xiaomi"
"3349","B07T7MM64L",5,"true","Camera is awesome. At some point the phone was really over heating, after much research, I turned off NFC and problem was solved",NA,"Xiaomi"
"3350","B07T7MM64L",5,"true","Good phone so far. It's not a typical android interface so it'll take some getting used to.",NA,"Xiaomi"
"3351","B07T7MM64L",1,"true","Touchscreen oh as craped your after a few months. Dhlaoe not work. Typing is howrprendoips. Horwredlous. Can't yyuouee Type...as u. Can See. Want. To throw in trashh. DoNUBoT bmuyp btuuy buy iqtp. !!????!??!!",NA,"Xiaomi"
"3352","B07T7MM64L",5,"true","The Mi 9T is amazing for its price. The camera is fantastic. Battery life is really good, lasts for more than a day with normal use. The device is heavy comparing to iPhone 6s and Nexus 5x, but you get used to it The box came a bit wrinkled on corners, but not a big deal.",NA,"Xiaomi"
"3353","B07TB7DJ2J",5,"true","Muy buen teléfono relación precio- calidad!",1,"Xiaomi"
"3354","B07TB7DJ2J",5,"true","Muy buena atención responsable y me gusto lo que compré. Excelente",1,"Xiaomi"
"3355","B07TB7DJ2J",5,"true","It is a very good phone for a reasonable prize. It works perfectly in Argentina with Movistar phone company. It should be noted that it comes WITHOUT digital keayboard (only accepts voice) ,but you can easily install Gboard or other keyboard app to fix this in case you want to. Overall very happy with the purchase!",NA,"Xiaomi"
"3356","B07TB7DJ2J",5,"true","Great backup phone when your daily driver phone needs repair. A tad bulky, but very good performance and long lasting battery.",NA,"Xiaomi"
"3357","B07TB7DJ2J",5,"true","El perfecto teléfono con sus características y precio, excelente para cualquier país .",5,"Xiaomi"
"3358","B07TB7DJ2J",5,"true","Sellado, original un teléfono muy bueno para regalo",1,"Xiaomi"
"3359","B07TB7DJ2J",4,"true","Great budget phone. It does what it's intended to do but it is definitely a bit slower compared to higher end phones.",NA,"Xiaomi"
"3360","B07VB9MMMW",5,"true","I love my phone. It's easy to use. Similar to my previous phone and works great with my TMobile service. I have found no issues and since my old phone was over 5 years old, I appreciate new things mine did not have. I'd buy again.",3,"Xiaomi"
"3361","B07VB9MMMW",3,"true","The phone itself was gorgeous, but in doing further research once I already placed my order, the phone doesn't support LTE band 12. I didn't know what any of that meant and thought that it was tech nonsense, but it is not, learned my lesson. I recommend downloading LTE discovery before purchasing this phone. The main LTE band in my particular area around my house is 12. I also get band 2 and 4 but they are shotty at best. So with the phone only being able to support particular bands and not 12, I was not able to get full LTE. I really wanted this phone to work out for me. Like I said, the phone is beautiful. When I was outside the phone was fast and the picture quality was good. I hope that Xiaomi is able to make US compatible phones that support all LTE bands. I am a little jealous of the people that get to use their phones without issue. Hope this review helps the people that don't really understand what all that techy stuff means. I'm a little smarter for it now. So something good came from it. Amazon is processing my refund right now. There was no issues in that aspect.",NA,"Xiaomi"
"3362","B07VB9MMMW",5,"true","I'm super happy with this cellphone, i switched from iPhone and i love it.",3,"Xiaomi"
"3363","B07VB9MMMW",5,"true","Honestly, I'm super impressed with this phone. It might just be because I upgraded from an iPhone 5s (and missed out on all these fancy features), but the screen is the perfect size and fit for my hand, the colors are super vibrant, and the phone runs incredibly fast. I like the simplicity of Android One (but then again, I came from iOS) and it really does not bother me at all that the screen resolution is only 720 and not 1080. If any of this changes though, I will make sure to update my review!",1,"Xiaomi"
"3364","B07VB9MMMW",5,"true","Me encantó!!",NA,"Xiaomi"
"3365","B07VB9MMMW",5,"true","Excelente terminal solo porfa agregar el adaptador para cargar para nosotras en centro América por lo demás excelente",NA,"Xiaomi"
"3366","B07VB9MMMW",4,"true","I like the phone. Good high quality phone for a reasonable wallet friendly price",NA,"Xiaomi"
"3367","B07VB9MMMW",4,"true","What I dislike the most is that I can't use my storage card slot. The phone has dual SIM and my SIM was only recognized where the storage card goes.",NA,"Xiaomi"
"3368","B07VB9MMMW",2,"true","fingerprint is one the most important feature that everyone use it many times everyday. So pity that they have ruined such cheap but powerful phone with such fingerprint scanner. it is too slow, specially after you install more apps and more than one finger print, Sometimes it takes 2 second, sometimes fail, sometimes 0.5 seconds. Overall you will have stress every time you use it.",1,"Xiaomi"
"3369","B07VB9MMMW",5,"true","Buen teléfono . Para su precio tiene mucha utilidad. Buena batería y buen desempeño",NA,"Xiaomi"
"3370","B07VB9MMMW",5,"true","Everything work perfectly",NA,"Xiaomi"
"3371","B07VB9MMMW",4,"true","For the price it is the best you can find with these specs, period. It is also an Android One phone, which is really nice. Oh, and it also has dual sim, which I care about a lot. Camera is ok, and the wide angle mode is nice to have. So overall a great, cheap, solid phone. However the screen resolution is underwhelming, not terribly bad, but takes a while to get accostumed to, overall I would say it is ok. The finger reader is very unreliable, often I have to try up to 3 times for it to recognize me. Overall the phone is great but the screen might be too important for some people.",NA,"Xiaomi"
"3372","B07VB9MMMW",4,"true","El paquete apareció después de varios días, pero ya lo tengo!",NA,"Xiaomi"
"3373","B07VB9MMMW",5,"true","Muy buen teléfono, además muy rapida entrega, buen servicio",NA,"Xiaomi"
"3374","B07VB9MMMW",2,"true","I was hoping a winner with Xiaomi Mi A3 even with a HD screen. I went for it even after seeing average to mediore reviews. Here is what i found and why i returned. Pros Good Primary 48 MP camera. Other two rear ones are close to garbage. Smooth software experiance, was able to uninstall 1-2 bloat that came with. Super amoled screen brightness and colors Fast charging Andorid one software and fast updates Cons Screen. Yes - the response was very here and there. Sometime it wont response no matter where u click. Plus the screen is 720p HD, why a step back MI ? Battery life - even with 4000 + mah , avg life is mediocre , fast charging is there to save you Cameras - the ultra wide capture very less details and colors range less. Selfie camera even with 32MP less average details only. Also turn off the default beautification mode. Nevertheless, mine goes back just for bad responsive panel. Otherwise a very good phone in close to $200 range",10,"Xiaomi"
"3375","B07VB9MMMW",5,"true","looks amazing has good hardware its a no brainer buy it. only works on the tmoble or atandt network",NA,"Xiaomi"
"3376","B07VB9MMMW",4,"true","This is the easiest set up and no learning curve needed to use this phone. I had all my information from my old phone transferred and using this phone within a few minutes. All my log in and passwords were moved over to the new device. Normally getting a new phone is a mixed bag between excitement and anxiety and swearing but with this phone nothing but rainbows and unicorns. It would have gotten 5 stars if it came with a quick charge plug",22,"Xiaomi"
"3377","B07VB9MMMW",5,"true","Not a bad phone so far. Finger scanner a little iffy. Will update later on.",NA,"Xiaomi"
"3378","B07VB9MMMW",5,"true","Por este precio es difícil encontrar celulares de tan buena calidad",1,"Xiaomi"
"3379","B07VB9MMMW",4,"true","It's good, except fingerprint reader!",NA,"Xiaomi"
"3380","B07VB9MMMW",5,"true","Muy buen teléfono por buen precio sin dejar a un lado la calidad y el rendimiento.",NA,"Xiaomi"
"3381","B07VB9MMMW",5,"true","El tema de la pantalla HD+ es perceptivo, con el uso diario no se nota, es un buen teléfono y el sistema Android one excelente",NA,"Xiaomi"
"3382","B07VB9MMMW",5,"true","Is one of the best phones price / performance, don't stop buying this phone just because people says that is HD+ (720p), iPhone XR has a 720 display and it is not AMOLED. The Xiaomi Mi A3 has: *PRO'S* 1. Good triple set up cameras 2. Construction materials 3. One of the best batteries on the market 4. Decent in display finger print reader ( it is not slow, but there are faster ones, tip use the face unlock feature, it is a life saver ). 5. Android one and an amazing performance 6. A really good panel with nice colors but... ( This one is also a con) CON'S* 1. Fast charging power brick not included in the box 2. The screen is 720p so pixel are noticeable, the maximum bright is not as bright as I would like to, the screen is watchable at daylight don't get me wrong, but I had higher expectations due the minimum bright is kind of high. 3. Speakers are loud and clear at 70 - 80 % however when reaches 100 % get distorted a little bit. 4. A very slippery phone (careful with that, use the included cover PLEASE ) 5. EUROPEAN CHARGER... I had to get an adapter to charge my phone, luckily I had one, keep that in mind.",42,"Xiaomi"
"3383","B07VB9MMMW",5,"true","Former iphone user, this phone exceeded my expectations, great battery, camera and os ... better than any iPhone I ever used.",NA,"Xiaomi"
"3384","B07VB9MMMW",5,"true","Muy bien y llegó rapido",NA,"Xiaomi"
"3385","B07VB9MMMW",5,"true","Great product, and good support from the seller",NA,"Xiaomi"
"3386","B07VB9MMMW",5,"true","Lo que esperaba. Buena relación calidad precio.",NA,"Xiaomi"
"3387","B07VB9MMMW",5,"true","Excelente",NA,"Xiaomi"
"3388","B07VB9MMMW",5,"true","Canadian buyer here: I'm using it on Public Mobile (Telus network) and it started working as soon as I inserted the SIM. Here are some thing I was worried about before purchasing: 1. Screen resolution. I read a lot of reviews complaining about the 720p display, but I honestly can't see any individual pixels. I'm coming from a MotoG4 Plus with ove 400ppi, but I can't tell a difference in the screens because of the lower resolution. So, if you are worried about the smaller screen resolution you can remove that item from your list of to-worry-about items. 2. Finger print reader. Yes, It seems a bit slow. And by that I mean it take about 1 second to read the fingerprint and display the unlock screen. In the first days it also felt like it was not recognizing my fingerprint about 1/2 the times. However, after a few more days, that percentage has gone up to more than 90%. I think this is just me getting used to place the finger in the right spot on the screen. 3. Amoled screen It's nice that you can get an AMOLED screen for this price, however I am disappointed that it lacks the most important functionality (from my point of view). That is: display at least the clock, and possibly notifications when the screen is off, ESPECIALLY when you move the phone. (take it out of pocket or just move it if it sits on the table). I got used to that feature in my old phone and it's a shame this one doesn't do that. It does display the fingerprint sign when the screen is off and you move the phone, so putting at least the clock on the screen as well would have been super nice. Other than that, the camera is amazing, call quality very good and battery life is also impressive! I think you get a lot of feature for the money with very few compromises. So far I'm very satisfied with my purchase.",18,"Xiaomi"
"3389","B07VB9MMMW",4,"true","My biggest disappointment with this phone is that it didn't include a US capable charging setup. I got a plug and an adapter for some other country's outlets, my Chromebook charger works great though so no biggie. The phone itself has a lot of good features like great battery life and a nice rear camera. The 720p resolution doesn't bother me at all but the fingerprint scanner can be wonky at times. The phone doesn't have NFC which is a little inconvenient and I feel the 3gb of ram can sometimes feel underwhelming because I occasionally get some lag. Overall happy to get a replacement for my dying iPhone for under 200.",NA,"Xiaomi"
"3390","B07VB9MMMW",5,"true","Hasta ahora muy contenta con el teléfono. El tamaño es ideal, yo no quería un celular muy grandote, este es 1 cm más alto que el Iphone X y casi del mismo ancho. Tiene reconocimiento facial y con huella. Toma buenas fotos, tiene opciones de retrato y foto nocturna. En general no es muy rápido, pero para el precio está muy bien. Había leído críticas a la resolución de pantalla, la verdad, ni se nota. Este es mi resumen: PROS: - Precio/calidad - Bateria!!! me dura 2 días - Estética, es un teléfono lindo (incluye funda protectora transparente) y cómodo para transportar - Reconocimiento facial - Calidad de cámara de fotos - Android one CONTRAS: - Tanto el reconocimiento facial como la huella a veces se traba, el primero no te reconoce con lentes de sol, la huella en cambio a veces tengo que ponerla 3 veces hasta que funciona - Es un poco lento a veces para cambiar de una app a otra o se traba la cámara de fotos En resumen lo recomiendo totalmente, muy contenta con mi primer teléfono Xiaomi!",8,"Xiaomi"
"3391","B07VB9MMMW",4,"true","This is really a great phone! Works great, fast even the screen is much better then I anticipated before (switched from iPhone8). runs great on T-Mobile and Telekom (US and EU) SD card provided in this package is slow and the phone will not be able to use it as internal memory due to its speed so worthless.",10,"Xiaomi"
"3392","B07VB9MMMW",5,"true","So far have had my phone a week. I really like it. I thought the screen resolution would turn me off this device. But I was wrong. I really love the stock Android operating system. Overall I and sastified with my phone. I am loving the Xiaomi brand phones. For the price it's an awesome phone. It works with Straight Talk.",10,"Xiaomi"
"3393","B07VB9MMMW",2,"true","Camera SLOW, in screen fingerprint reader SLOW, will not play fortnite.. No compatible GPU's. Does not work fully on AT&T as seller describes - you only get 3g and edge service. returning...",15,"Xiaomi"
"3394","B07VB9MMMW",4,"true","I changed from IPhone X to This amazing phone. For the price and what it has is just amazing. Pitty it doesn’t bring earphones",6,"Xiaomi"
"3395","B07VB9MMMW",5,"true","Amazing phone works great",1,"Xiaomi"
"3396","B07VB9MMMW",5,"true","Great phone",NA,"Xiaomi"
"3397","B07VB9MMMW",5,"true","I'm in love with this phone, for me it would be the perfect phone if it had the FHD+ display, however, the screen looks really good for me. The screen fingerprint reader works faster with every use. I'd buy again. Also it is cheaper now, so yes an amazing phone for this price.",7,"Xiaomi"
"3398","B07VB9MMMW",5,"true","Excelente teléfono, gran batería y muy buen diseño. Completamente recomendado",NA,"Xiaomi"
"3399","B07VB9MMMW",5,"true","Everything",NA,"Xiaomi"
"3400","B07VB9MMMW",4,"true","Previous reviewer states it drops calls. Yes it does, because it is unlocked version and for whatever reason it sometimes locks to wrong carrier. I do not know whether it is the carrier who allows phone to connect or the phone itself. But there is an easy remedy that I provided in the comment to the previous review: Try this to fix the problem: 1) Settings - Network & internet - Mobile network - /Your SIM card/ - Advanced - Preferred network type - Select there 4G/3G/2G 2) Settings - Network & internet - Mobile network - /Your SIM card/ - Advanced - Automatically select network - OFF 3) Settings - Network & internet - Mobile network - /Your SIM card/ - Advanced - Network - /Select your provider best network (4G?)/ 4) Settings - Network & internet - Mobile network - /Your SIM card/ - Advanced - Network - Access Point Names - Try by yourself or call your provider to find out which one to use. For T-Mobile ""fast"" works OK. Once this was done - no dropped calls. There are usually three main complaints: a) low screen resolution - not an issue unless you use a magnifying glass b) Weak CPU - really? I find it satisfactory and I do not use the phone to play games, strictly business. c) Slow fingerprint sensor. Yes it is not the fastest, but speed is OK and it is always on, even if motion sensing is disabled. There is no NFC and no OIS. But I compare picture quality to Mate 10 Pro and I like realistic colors more. Sharpness is on par, except for the very edges of the picture. And it does not lie with selfies - just clean and sharp picture. I have an impression that it fixes wide angle distortion for selfies too. What I really like is the OS - Android One is a pure joy, absolutely no bloatware, and first update that I received upon first power-on wiped out two custom apps from Xiaomi, this is such a rarity to have a clean android from the start. Battery life is exceptional. During night time it uses ~3% and battery can last for 2-3 days with ~40 apps that I have installed. Then why is it 4 stars? Because there are better phones at 3-4X higher price and with this phone you still need to change some settings to guarantee no dropped calls and repeat these settings after each OS update. So you choose.",21,"Xiaomi"
"3401","B07VB9MMMW",5,"true","Good phone for that price. I liked how it takes good photos",NA,"Xiaomi"
"3402","B07VB9MMMW",5,"true","First this phone has the bands for AT&T and T-Mobile and sound quality is crystal clear and speaking of sound quality the external speaker sounds amazing plus it has a headphone jack! Honestly, I can't find anything to complain about, this phone is not only gorgeous, it feels extremely premium with its rounded edges, and beautiful design. Absolutely this has the same level of quality as much more expensive brands, and it's much nicer than my son's mi6 ( which is also great, btw) The case is the one that comes with every Xiaomi phone for free, and it fits very snugly. However, I would suggest buying a better case. It seems that Xiaomi bent over backwards to give us the best phone that they possibly could at this price, and I don't see how they do it! FYI: I am somewhat of an expert with phones and have or have owned practically every brand that you could name, and I am also into the hobby of using custom rom software. But with Android One, there is absolutely Zero need to root the phone. Because there is no bloatware whatsoever on this device. Also the software is pretty much the exact same software you will find will on a Google Pixel...pure AOSP and no bloat. Although I love Xiaomi's other OS ""Miui"" the performance of this device is so flawless, that I would not change a thing. Xiaomi has really hit a homerun with device, and I sincerely hope that they make a strong push for doing business more business in the US. This phone was built by a company whose priority is creating a high-quality device and giving the customers exactly what they want. If you buy this phone, I would strongly suggest using the Mi Community app, to find the answers to any question and to take part in a global community of Xiaomi fans who freely help one another with any technical questions and you will find all kinds of nice, free addons. Software With Android One, you can expect to see updates quickly. In fact there was September update that included the September security certificate, that downloaded immediately after I setup the phone. The update installation took 5 minutes and the phone rebooted without any issues whatsoever. With Android One you can expect regular security updates, and, in my experience, frequent updates are one of the things that Xiaomi does frequently. it's one of the reasons that I have become so very passionate about Xiaomi and the love that they show their customers by providing timely updates, quality products, at such a low price, and I cannot say that about any other android phone manufacturer. Top notch features This phone has an Amoled screen that is visually sharp and color perfect. In fact, it's hard to discern differences between this screen panel vs the screen panel from my higher resolution Xiaomi Mi8. Fingerprint unlock is built into the front panel and it unlocks fast and responds immediately, plus you also have the option of using face unlock. The adapter is a US adapter, and the phone uses USB C which is another nice perk! The phone comes with an remote control IR blaster, which was an unexpected very sweet feature, and the screen is very bright when using the phone outside, at 530 nits.To go on, Gamers can expect their games to work well with this device and although the phone is not Xiaomi's flagship, it does have an Antutu score of a very respectful 145,000. Next, you can expect about 11 hours of SOT (Screen On time)! With the A3's larger battery and efficient display you will definitely get well beyond a day’s use of regular use. The charger that comes with the phone charges at 10 Watts. However, the phone is actually capable of charging at the faster speed of 18 Watts ( AKA: Quick Charge 3.0). Although, it's much better for the phone to use the lower watt charging, because less heat will extend the battery by years. Camera is Fantastic!!!!!! Yes, this camera is outstanding, see the photo above of the sky and trees, pretty nice! The camera has every option you can imagine. I would suggest turning on the AI (Artificial intelligence mode) which will automatically choose the correct setting depending on the subject and available light. The camera on the front and back of the phone are stellar. You can shoot photos in the raw or use the wide array of filters. In conclusion, you should absolutely buy this phone, now before the price goes up! This review is my honest opinion. But I will admit that I do love this highly ethical company. I am absolutely certain that you will not find a better phone than the A3 at this price point. Frankly you are essentially getting a better-looking Pixel 3A at a much lower cost and that is a fact! Finally, I strongly recommended buying from Amazon, I am a longtime customer and anytime that I have ever had an issue they addressed and resolved it immediately. Enjoy!",5,"Xiaomi"
"3403","B07VB9MMMW",5,"true","contact with seller is very good for normal use phone is very good, *screen is 720p some review say it's poor quality but for normal use it's ok (if you are not image editor) * performance is good, * battery hold charge very well * so far only problem i found is bluetooth sound quality connecting phone to car and listening music at 70% of bluetooth sound volume is ok and it's the sound level of my older phone but blue tooth sound volume 100% is poor quality. i think past 70% it artificialy amplify volume, (more research is needed) * over all verky good phone for the price.",6,"Xiaomi"
"3404","B07VB9MMMW",4,"true","First time trying to buy a phone from Amazon. I had a Samsung S7 edge beforehand. Using this with Google fi. Pros: price, battery life last for 2 days, fast OS, Android one is amazing, camera quality has potential Cons: camera is slow meaning motion blur is extremely sensitive and it also has a delay on capture. I've attached some pictures I've taken. I have extremely steady hands but there is still some blur in the picture of the flower. Bluetooth connection is spotty - it works but there is often interference. AUX output is lower compared to my Samsung and I don't know how to fix this. I had to exchange my first one for another because it had some video issues (blue bands on the image). It was performing slower than reported and had SD card issues. This new one doesn't have the same problems. I've attached pictures of the difference in speed. I've had this model for a couple weeks and it is getting just a bit slower according to the speed test app I use but I haven't noticed a change in use. Will update if anything changes.",3,"Xiaomi"
"3405","B07VB9MMMW",4,"true","pretty good phone for Android one got mine for 149 used pretty good for under the screen fingerprint only thing I don't like so much I forgot how stock Android is pretty basic I miss some options in some other phones I have like swipe down on center home screen for notifications and double tap to turn off and on I don't see it in any options here but this thing will get Android 10 Q fairly soon because it's Android one phone also here in the USA T-Mobile works fine with this phone I'm getting high LTE speeds doesn't show LTE but it says 4G and speed test show is LTE high-speed 10s 20s and 30s mbps",4,"Xiaomi"
"3406","B07VB9MMMW",5,"true","The phone is pretty nice. I bought the phone at $190, and then a little over a week, it was below $180. I could have waited, but I did not because I killed my last phone. It feels very solid for being a ""budget phone"", but the quality is pretty awesome. The downside of the A3 is that I miss my first phone by Xiaomi (which made the transition from iPhone a lot easier), which was a Xiaomi Redmi 5 Plus. Now that phone made me happy till I broke it- completely user error! This one is not as wide, and seems slightly smaller in width, but is obvious when holding it. The con of this phone is how I must max the brightness when I am outside. If I don't, it's like looking at your phone when you first wake up and you are trying to figure out if you woke up late, just constantly squinting. Anyhow, that is my biggest issue which runs into my last issue with the phone... Because Xiaomi lacked in the screen resolution, maxing the brightness on the phone causes your battery to drain quicker. Never had an issue with my beloved Redmi, and could go on without a charge for a whole day even after excessive use. This phone can last the whole day, but that's as long as I am not doing the most.",1,"Xiaomi"
"3407","B07VB9MMMW",5,"true","Muy buena",NA,"Xiaomi"
"3408","B07VB9MMMW",5,"true","Su tecnología muy buena gracias a Amazon su entrega bien rapida",NA,"Xiaomi"
"3409","B07VB9MMMW",1,"true","Nunca llegó este producto...fue extraviado...y demoraron en avisar... motivo por el cual no pude realizar otra compra",NA,"Xiaomi"
"3410","B07VB9MMMW",5,"true","Buen equipo",NA,"Xiaomi"
"3411","B07VB9MMMW",5,"true","I've heard all the complaints online: the resolution sucks, the finger scanner sucks, the screen brightness sucks. A: You cannot tell this has a 720p resolution, and the phone runs SMOOTH. Period. B: The scanner works well, IF you give it the correct placement. It's guilty of being very sensitive. That's a good thing. C: The brightness can need adjusting in the daylight, that I will not argue. But it's manageable. The battery? Amazing. I've pushed this thing with graphic intensive apps, and by the end of the day, still had somewhere around 70% of the battery left. I mostly use for phone and text. But if you have apps that stay on in the background, like twitter or other social media energy vampires, expect it to go faster. And the camera is awesome. Going from a Acatel Idol 5 to this, it's like night an day. It's not going to wow Photography aficionados, but to the rest of us, this camera screams to be used. The three lenses (48 megapixel main, 5mp width and 2mp depth) help create a smooth and detailed shot. Warning: you better get yourself a really good screen protector if you're a serial klutz. This screen cracked with my BESTALICE case for the Mi A3, and when the protector cracked, it gave me a hairline crack to the actual screen. If you treat your phone like you treat your laundry, look elsewhere. This phone is not designed for careless people.",NA,"Xiaomi"
"3412","B07VB9MMMW",5,"true","Muy buen teléfono por el precio es más de esperado, funciona muy bien! Lo recomiendo",NA,"Xiaomi"
"3413","B07VB9MMMW",5,"true","Great phone on a low butget",NA,"Xiaomi"
"3414","B07VB9MMMW",3,"true","Cargador malísimo, se desconecta a cada rato",NA,"Xiaomi"
"3415","B07VB9MMMW",5,"true","A well performing phone if looking for an affordable one.",NA,"Xiaomi"
"3416","B07VB9MMMW",5,"true","No existe un mejor teléfono por este precio",NA,"Xiaomi"
"3417","B07VB9MMMW",5,"true","Excelente celular, mejor que redmi note 7. Muy satisfecho. Een cuanto a calidad/precio uno de los mejores",NA,"Xiaomi"
"3418","B07VB9MMMW",1,"true","It's a cool phone...but doesn't work's whit my company metro ....I have to sell the phone now🤔🤔",NA,"Xiaomi"
"3419","B07VB9MMMW",5,"true","Great phone!",3,"Xiaomi"
"3420","B07VB9MMMW",5,"true","It's an awesome phone for the money ,did what I was expecting it. Battery is it's selling point according to me ,I am getting through whole 2 days without any problem. Every thing else is ok with me though it's just 720p screen,it doesn't matter for most of the things we do",NA,"Xiaomi"
"3421","B07VB9MMMW",5,"true","The phone looks great...for my usage there is no lag.... Screen looks great and i get 2 days of battery life ...",NA,"Xiaomi"
"3422","B07VB9MMMW",5,"true","Buena relación calidad precio",NA,"Xiaomi"
"3423","B07VB9MMMW",1,"true","Sorry, this video is unsupported on this browser.  Luego de 24 horas la pantalla dejo de funcionar y solo parpadea como muestra el video",NA,"Xiaomi"
"3424","B07VB9MMMW",4,"true","This phone is good for the value. Only complaint I have is receiving and making calls. Sometimes inexplicably this phone just won't do it.",NA,"Xiaomi"
"3425","B07VB9MMMW",4,"true","The phone is a good phone but the 720p resolution is going to rub you the wrong way at first but hopefully I get used to it",NA,"Xiaomi"
"3426","B07VB9MMMW",5,"true","Para el precio que tiene es excelente aunque la pantalla pudo tener más calidad",NA,"Xiaomi"
"3427","B07VB9MMMW",5,"true","Item received on time and correct version. Came with the wrong charging head (not internstion version) but overall good value",NA,"Xiaomi"
"3428","B07VB9MMMW",5,"true","El smartphone funciona muy bien, sin embargo la batería no dura lo que se ha publicado en los medios, al menos no esté dispositivo que compre.",NA,"Xiaomi"
"3429","B07VB9MMMW",5,"true","An amazing device!",NA,"Xiaomi"
"3430","B07VB9MMMW",5,"true","Lo amo!!! Es increíble, me cambie de iPhone a este Xiaomi y estoy extremadamente feliz!",NA,"Xiaomi"
"3431","B07VB9MMMW",5,"true","excellent device, not expensive.",NA,"Xiaomi"
"3432","B07VB9MMMW",4,"true","Great product BUT to use Skype you MUST turn of Bluetooth or sound quality is awful",NA,"Xiaomi"
"3433","B07VB9MMMW",5,"true","Excelent cell phone for the price even the amoled screen is so good.",NA,"Xiaomi"
"3434","B07VB9MMMW",5,"true","Awesome phone I use it as my secondary phone and i equeal impressive as my galaxy s9 from last year.",NA,"Xiaomi"
"3435","B07VB9MMMW",5,"true","Really impressed with my Mi A3 so far. Great value for money. Spec wise this goes toe to toe with a Pixel 3a and when you add Google Camera to the MiA3 you have a Pixel but better and for less. Love stock Android and build quality is amazing. For under $250 to get an in display fingerprint is a marvel, great battery life, easily a full day and a half with heavy use. The main camera is the same one as on every other Chinese flagship and a steal at the price, add a capable wide angle shooter to that you have a winner. The Oled screen is punchy and if you aren't a pixel peeper the 720p display is actualy pleasant and again at the price. I strongly recommend this.",2,"Xiaomi"
"3436","B07VB9MMMW",5,"true","Buen producto por el precio",NA,"Xiaomi"
"3437","B07VB9MMMW",5,"true","The camera is really good",NA,"Xiaomi"
"3438","B07VB9MMMW",4,"true","Although the screen quality is lacking, the updated features from the Mi A2 are great. Better camera, SD capability and in screen fingerprint reader takes the cake.",4,"Xiaomi"
"3439","B07VB9MMMW",5,"false","I bought it during black Friday. I am satisfied. I think camera resolution (pixel) is unnecessary high.",NA,"Xiaomi"
"3440","B07VB9MMMW",5,"true","Overall, great value. My only complaint is that the finger print sensor has a slightly higher latency than the mi a2, probably bc it's in-screen. It's a trade-off that doesn't feel worth it to me, but it's not bad. Still a very useable and relatively secure sensor.",NA,"Xiaomi"
